"agent_A","agent_B","contact","date_start","date_stop","duration","dist_min","dist_mean","dist_max"
23,16,2,950,957,7,2.99,8.12,13.73
23,18,0,738,745,7,12.17,13.25,14.84
23,18,1,992,1003,11,4.71,9.2,14.75
23,19,0,579,581,2,14.47,14.68,14.8
23,20,0,816,821,5,8.99,10.85,13.33
23,20,1,969,976,7,3.36,8.29,14.14
23,21,0,620,627,7,7.34,9.85,13.24
23,21,1,747,754,7,8.9,11.13,14.31
23,21,2,864,874,10,7.44,10.06,13.81
23,21,3,937,960,23,6.39,9.59,14.22
23,21,4,987,993,6,12.85,13.6,14.52
23,22,0,839,844,5,9.43,11.58,14.87
23,24,0,830,837,7,2,8.02,14.05
23,25,0,770,777,7,4.15,9.06,14.6
23,25,1,871,872,1,14.82,14.89,14.96
23,26,0,666,672,6,4.67,8.39,12.21
23,27,0,695,703,8,0.33,8.03,14.67
23,27,1,793,802,9,3.64,8.5,14.27
23,27,2,932,943,11,6.46,9.97,14.82
23,28,0,690,699,9,8.8,11.23,14.97
23,92,0,739,739,0,10.48,10.48,10.48
23,92,1,789,799,10,7.85,10.8,14.67
23,107,0,911,927,16,4.35,9,14.84
24,15,0,678,684,6,4.62,8.09,13.02
24,16,0,537,557,20,1,9.92,14.91
24,16,1,818,824,6,8.9,10.85,13.58
24,17,0,722,729,7,3.88,8.77,14.25
24,18,0,504,518,14,7.24,10.51,14.66
24,18,1,898,909,11,1.45,7.64,14.04
24,20,0,521,527,6,9.69,12.07,14.83
24,20,1,577,598,21,9.42,11.53,14.97
24,20,2,835,841,6,6.57,9.51,13.19
24,22,0,458,460,2,12.02,12.99,14.05
24,22,1,567,568,1,14.96,14.96,14.96
24,22,2,777,780,3,13.87,14.22,14.57
24,22,3,862,869,7,7.54,10.24,14.21
24,22,4,947,956,9,1.25,7.93,14.74
24,22,5,1034,1042,8,5.53,9.38,13.78
24,23,0,830,837,7,2,8.02,14.05
24,25,0,529,536,7,10.02,11.71,13.94
24,26,0,503,507,4,11.97,13.07,14.15
24,26,1,614,627,13,1.15,8,14.95
24,27,0,588,610,22,6.5,10.92,14.54
24,27,1,847,854,7,5.29,9.36,14.72
24,28,0,520,531,11,1.14,7.75,14.47
24,28,1,641,649,8,0.75,6.84,12.12
24,28,2,761,763,2,14.22,14.37,14.48
24,48,0,722,737,15,6.74,9.83,14.43
24,48,1,804,822,18,2.49,8.09,14.83
24,92,0,746,752,6,4.63,8.66,14.01
24,145,0,761,769,8,8.39,10.96,14.59
25,15,0,1038,1058,20,0.91,8.85,14.57
25,16,0,530,536,6,9.28,11.46,14.2
25,16,1,773,777,4,10.17,11.52,12.96
25,16,2,932,933,1,14.77,14.83,14.9
25,16,3,1013,1015,2,14.31,14.59,14.83
25,17,0,741,746,5,10.1,11.47,13.31
25,18,0,477,488,11,9.98,11.82,14.57
25,19,0,614,622,8,0.89,7.24,13.69
25,21,0,816,827,11,10.58,12.37,15
25,21,1,845,861,16,12.7,13.44,14.66
25,21,2,867,877,10,4.74,8.91,14.89
25,22,0,637,643,6,10.39,11.8,13.71
25,23,0,770,777,7,4.15,9.06,14.6
25,23,1,871,872,1,14.82,14.89,14.96
25,24,0,529,536,7,10.02,11.71,13.94
25,26,0,479,489,10,1.09,7.38,13.69
25,26,1,704,709,5,12.61,13.38,14.49
25,27,0,459,464,5,10.26,12.06,14.89
25,27,1,626,631,5,11.6,12.81,14.49
25,27,2,1050,1058,8,3.69,8.58,13.39
25,28,0,500,510,10,5.5,9.53,14.27
25,28,1,817,819,2,14.43,14.6,14.72
25,112,0,828,843,15,3.75,8.46,14.9
25,123,0,887,898,11,1.17,8.04,14.96
26,15,0,748,759,11,5.15,8.78,13.37
26,16,0,878,887,9,4.56,9.08,14.39
26,18,0,480,505,25,0.8,7.62,14.33
26,18,1,785,808,23,0.56,6.81,14.46
26,19,0,600,609,9,2.79,7.73,13.21
26,20,0,643,650,7,14.14,14.45,14.93
26,21,0,510,520,10,4.72,9.46,14.93
26,21,1,648,655,7,10.16,11.91,14.38
26,21,2,779,790,11,6.18,9.35,13.54
26,21,3,1076,1077,1,12.63,13.43,14.23
26,22,0,511,516,5,8.14,10.07,12.4
26,22,1,743,754,11,2.25,7.55,13.57
26,22,2,975,980,5,10.09,11.84,14.3
26,23,0,666,672,6,4.67,8.39,12.21
26,24,0,503,507,4,11.97,13.07,14.15
26,24,1,614,627,13,1.15,8,14.95
26,25,0,479,489,10,1.09,7.38,13.69
26,25,1,704,709,5,12.61,13.38,14.49
26,27,0,918,923,5,13.04,13.85,14.94
26,29,0,962,983,21,6.63,9.99,14.92
26,48,0,739,749,10,1.77,7.84,13.89
26,92,0,758,763,5,12.26,13.2,14.68
26,92,1,852,853,1,13.7,14.31,14.93
26,129,0,844,858,14,3.13,8.89,13.46
26,333,0,867,867,0,10.83,10.83,10.83
26,333,1,874,903,29,1.71,8.22,14.56
27,15,0,472,480,8,6.96,9.91,13.54
27,15,1,569,584,15,1.49,7.52,14.5
27,15,2,1050,1059,9,1.1,7.21,14.12
27,16,0,636,641,5,8.93,10.78,13.16
27,16,1,868,873,5,8.1,10.01,12.26
27,18,0,433,445,12,4.5,7.89,14
27,18,1,680,691,11,6.18,9.31,13.48
27,19,0,643,646,3,13.67,14.09,14.65
27,20,0,589,605,16,2.33,8.35,14.95
27,21,0,472,481,9,3.05,8.1,14.37
27,21,1,917,937,20,3.5,8.42,14.67
27,22,0,481,487,6,5.88,9.05,12.59
27,23,0,695,703,8,0.33,8.03,14.67
27,23,1,793,802,9,3.64,8.5,14.27
27,23,2,932,943,11,6.46,9.97,14.82
27,24,0,588,610,22,6.5,10.86,14.54
27,24,1,847,854,7,5.29,9.36,14.72
27,25,0,459,464,5,10.26,12.06,14.89
27,25,1,626,631,5,11.6,12.81,14.49
27,25,2,1050,1058,8,2.2,7.97,13.39
27,26,0,918,923,5,13.04,13.85,14.94
27,28,0,433,437,4,12.35,13.42,14.9
27,28,1,698,709,11,13.1,13.7,14.67
27,29,0,561,586,25,4.33,7.98,14.74
27,29,1,722,732,10,11.8,12.96,14.98
27,29,2,742,751,9,12.61,13.43,14.91
27,29,3,1037,1044,7,12.15,13.07,14.44
27,92,0,797,832,35,0.43,6.88,14.91
27,112,0,721,726,5,13.22,13.77,14.57
28,15,0,772,784,12,3.05,8.47,14.98
28,16,0,987,1004,17,6.2,10.66,14.17
28,17,0,551,564,13,1.03,7.02,13.02
28,18,0,540,569,29,6.67,9.91,14.81
28,18,1,654,676,22,4.25,8.74,14.88
28,19,0,844,855,11,3.83,8.63,14.59
28,20,0,515,526,11,3.01,8.21,14.7
28,20,1,909,923,14,6.1,9.84,14.77
28,21,0,535,542,7,11.38,12.42,13.88
28,21,1,670,681,11,8.98,11.24,14.82
28,21,2,803,815,12,2.78,8.01,14.45
28,22,0,534,544,10,3.42,8.22,14.19
28,22,1,651,660,9,1.7,7.76,14.02
28,22,2,767,777,10,2.49,7.77,14.09
28,22,3,1000,1019,19,7.99,11.56,14.37
28,23,0,690,699,9,8.8,11.23,14.97
28,24,0,520,531,11,1.14,7.75,14.47
28,24,1,641,649,8,0.75,6.84,12.12
28,24,2,761,763,2,14.22,14.37,14.48
28,25,0,500,510,10,5.5,9.33,14.27
28,25,1,817,819,2,14.43,14.6,14.72
28,27,0,698,709,11,13.1,13.7,14.67
28,107,0,933,935,2,7.63,10.15,12.74
28,112,0,720,720,0,2.08,2.08,2.08
28,112,1,728,733,5,14.49,14.68,14.99
28,112,2,759,791,32,6.68,9.87,14.82
28,123,0,846,846,0,7.61,7.61,7.61
28,145,0,771,795,24,3.49,8.48,14.99
28,266,0,855,855,0,7.2,7.2,7.2
28,266,1,876,900,24,1.3,7.89,14.95
29,15,0,567,582,15,4.38,8.79,14.1
29,15,1,1021,1028,7,12.77,13.64,14.83
29,16,0,849,860,11,6.85,9.96,14.48
29,21,0,902,921,19,0.61,7.67,14.91
29,22,0,975,985,10,6.13,9.78,14.58
29,26,0,962,983,21,6.63,9.99,14.92
29,27,0,561,586,25,4.33,7.96,14.74
29,27,1,722,732,10,11.8,12.96,14.98
29,27,2,742,751,9,12.61,13.43,14.91
29,27,3,1037,1044,7,12.15,13.07,14.44
29,123,0,894,902,8,10.57,12.09,14.33
29,172,0,731,751,20,7.64,10.08,14.88
29,172,1,772,782,10,5.45,8.95,13.21
30,32,0,875,882,7,12.68,13.56,14.77
30,33,0,981,988,7,2.27,7.63,13.44
30,35,0,496,505,9,6.21,9.89,14.47
30,36,0,791,798,7,12.48,13.45,14.83
30,36,1,844,858,14,2.61,7.96,13.9
30,37,0,860,868,8,9.74,11.38,13.64
30,38,0,791,804,13,0.95,7.95,14.99
30,38,1,826,836,10,1.98,7.68,14.49
30,39,0,590,595,5,4.78,8.49,14.47
30,39,1,767,772,5,4.71,10.38,14.85
30,40,0,859,870,11,13.58,14.05,14.86
30,40,1,922,933,11,7.45,10.39,14.87
30,41,0,522,529,7,6.22,10.04,14.73
30,42,0,533,541,8,3.97,8.57,14.62
30,42,1,923,931,8,5.93,9.41,13.76
30,43,0,1020,1023,3,5.76,9.67,13.9
30,44,0,980,998,18,2.43,7.18,14.14
31,30,0,1036,1048,12,8.85,11.23,14.78
31,32,0,625,630,5,12.48,13.46,14.81
31,34,0,543,572,29,2.2,9.07,14.44
31,34,1,817,822,5,10.76,12.07,13.91
31,35,0,853,867,14,2.52,9.05,14.99
31,35,1,874,895,21,10.24,12,14.91
31,36,0,889,894,5,12.23,13.19,14.44
31,37,0,801,809,8,3.92,8.75,14.15
31,38,0,601,608,7,5.09,9.31,14.69
31,38,1,876,880,4,12.27,13,13.96
31,39,0,541,551,10,8.3,10.82,14.15
31,39,1,594,672,78,3.26,9.93,14.71
31,39,2,780,792,12,2.9,8.22,14.44
31,39,3,899,911,12,2.47,7.99,14.88
31,39,4,1020,1031,11,3.97,8.21,13.47
31,40,0,586,600,14,1.78,7.58,14.04
31,41,0,750,759,9,6.1,9.39,13.64
31,41,1,766,935,169,3.08,10.04,15
31,41,2,961,970,9,9.07,11.46,14.91
31,42,0,594,594,0,14.95,14.95,14.95
31,42,1,713,725,12,3.31,8.09,13.52
31,42,2,966,976,10,0.42,8.36,14.02
31,43,0,936,946,10,0.61,7.54,13.96
31,43,1,1042,1053,11,9.76,11.71,14.93
31,44,0,615,621,6,11.1,12.37,13.93
31,44,1,753,788,35,1.73,7.77,14.12
32,30,0,875,882,7,12.68,13.56,14.77
32,31,0,625,630,5,12.48,13.46,14.81
32,34,0,440,446,6,10.27,12.1,14.37
32,34,1,740,753,13,2.95,8.53,14.84
32,34,2,828,839,11,7,10.05,14.13
32,34,3,1001,1014,13,2.76,8.25,14.28
32,34,4,1054,1058,4,11.31,12.97,14.76
32,36,0,750,760,10,4.76,8.71,13.58
32,37,0,781,783,2,14.12,14.34,14.6
32,38,0,477,514,37,8.2,10.77,14.86
32,38,1,756,765,9,2.02,7.93,14.39
32,38,2,1045,1050,5,12.27,13.16,14.34
32,39,0,626,633,7,9.08,11.13,14.16
32,39,1,727,736,9,5.05,8.78,13.42
32,40,0,674,689,15,11.61,12.8,14.94
32,41,0,717,723,6,11.81,12.99,14.75
32,41,1,938,947,9,6.49,9.89,14.81
32,42,0,728,737,9,4.3,8.23,12.88
32,42,1,948,959,11,3.17,8.39,14.32
32,43,0,813,820,7,8.17,10.56,13.75
32,43,1,947,984,37,1.9,7.69,14.93
32,188,0,768,786,18,7.94,10.17,14.7
33,30,0,981,988,7,2.27,7.63,13.44
33,34,0,625,627,2,13.52,13.86,14.12
33,34,1,666,695,29,5,9.16,14.9
33,34,2,787,793,6,8.64,11.23,14.22
33,34,3,950,957,7,2.55,8.16,14.93
33,35,0,663,670,7,12.86,13.67,14.77
33,36,0,510,514,4,12.38,13.1,13.85
33,36,1,832,838,6,9.42,11.14,13.45
33,37,0,489,497,8,4.83,9.22,14.11
33,37,1,844,849,5,9.51,11.15,13.29
33,38,0,461,462,1,9.66,11.31,12.95
33,38,1,574,583,9,9.32,11.38,14.73
33,38,2,733,742,9,1.51,7.78,14.57
33,39,0,503,512,9,5.91,9.46,14.03
33,39,1,1005,1014,9,3.83,8.14,13.2
33,40,0,653,661,8,9.2,11.38,14.63
33,40,1,816,830,14,3.61,8.38,14.74
33,40,2,912,920,8,10.22,11.73,13.84
33,41,0,1012,1019,7,1.67,7.94,14.39
33,42,0,917,922,5,9.6,11.1,12.98
33,42,1,1027,1034,7,4.16,8.25,12.94
33,43,0,471,477,6,6.99,10.28,14.83
33,44,0,675,688,13,1.89,7.94,14.48
33,44,1,954,989,35,3.15,8.31,14.73
33,56,0,760,773,13,2.45,7.75,13.96
33,227,0,769,769,0,11.25,11.25,11.25
34,31,0,543,572,29,2.2,9.02,14.44
34,31,1,817,822,5,10.76,12.07,13.91
34,32,0,740,753,13,2.95,8.53,14.84
34,32,1,828,839,11,7,10.05,14.13
34,32,2,1001,1013,12,2.76,7.7,13.83
34,33,0,625,627,2,13.52,13.86,14.12
34,33,1,666,695,29,5,9.16,14.9
34,33,2,787,793,6,8.64,11.23,14.22
34,33,3,950,957,7,2.55,8.16,14.93
34,35,0,666,674,8,8.11,10.61,13.98
34,35,1,753,760,7,10.88,12.42,14.73
34,36,0,583,587,4,13.57,13.96,14.4
34,36,1,750,755,5,13.41,13.97,14.83
34,36,2,909,923,14,5.71,9.39,14.99
34,37,0,535,544,9,7.81,10.61,14.7
34,37,1,713,726,13,6.15,9.79,14.73
34,37,2,905,918,13,5.9,9.32,14.83
34,38,0,487,491,4,12.65,13.45,14.99
34,38,1,903,907,4,12.91,13.71,14.67
34,39,0,564,581,17,6.16,10.24,14.71
34,39,1,838,844,6,10.23,11.75,13.79
34,40,0,656,659,3,14.13,14.36,14.6
34,40,1,999,1006,7,10.46,11.84,13.79
34,41,0,502,510,8,14.41,14.63,14.96
34,41,1,815,822,7,3.63,7.7,12.24
34,42,0,889,897,8,4.94,8.97,13.48
34,43,0,488,495,7,7.67,10.6,14.34
34,44,0,677,694,17,2.24,7.93,14.84
34,44,1,944,954,10,5.64,9.03,14.09
34,227,0,811,814,3,8.91,11.09,13.4
35,30,0,496,505,9,6.21,9.89,14.47
35,31,0,853,867,14,2.52,9.04,14.99
35,31,1,874,895,21,10.24,12,14.91
35,33,0,663,670,7,12.86,13.67,14.77
35,34,0,666,674,8,8.11,10.61,13.98
35,34,1,753,760,7,10.88,12.42,14.73
35,36,0,625,629,4,13.47,14.2,14.99
35,36,1,711,715,4,12.83,13.59,14.77
35,36,2,886,887,1,14.64,14.65,14.65
35,37,0,589,595,6,8.14,10.91,14.2
35,38,0,872,879,7,0.83,7.19,13.62
35,39,0,529,537,8,4.22,9.19,14.83
35,40,0,451,464,13,9.1,11,14.56
35,40,1,533,541,8,9.93,11.82,14.27
35,40,2,774,780,6,12.05,13.05,14.86
35,41,0,599,605,6,9.66,11.64,14.88
35,41,1,853,863,10,4.25,9.99,14.73
35,41,2,866,890,24,4,8.57,14.81
35,42,0,605,613,8,3.93,9.01,14.92
35,42,1,777,785,8,1.1,7.33,13.51
35,42,2,812,828,16,7.84,10.5,14.76
35,43,0,589,594,5,10.04,11.8,14.17
35,43,1,1010,1013,3,12.87,13.57,14.56
36,30,0,791,798,7,12.48,13.45,14.83
36,30,1,844,858,14,2.61,7.96,13.9
36,31,0,889,894,5,12.23,13.19,14.44
36,32,0,750,760,10,4.76,8.71,13.58
36,33,0,510,514,4,12.38,13.1,13.85
36,33,1,832,838,6,9.42,11.14,13.45
36,34,0,583,587,4,13.57,13.96,14.4
36,34,1,750,755,5,13.41,13.97,14.83
36,34,2,909,923,14,5.71,9.39,14.99
36,35,0,625,629,4,13.47,14.2,14.99
36,35,1,711,715,4,12.83,13.59,14.77
36,35,2,886,887,1,14.64,14.65,14.65
36,37,0,557,557,0,14.78,14.78,14.78
36,37,1,888,924,36,7.74,11.23,14.89
36,37,2,1007,1015,8,7.16,10.26,14.99
36,38,0,616,624,8,6.07,9.5,14.31
36,38,1,760,798,38,5.38,9.35,14.94
36,38,2,902,909,7,7.95,10.31,13.56
36,39,0,576,586,10,3.23,8.55,14.68
36,39,1,987,993,6,11.18,12.54,14.25
36,40,0,450,459,9,11.79,12.81,14.4
36,40,1,611,624,13,9.13,11.23,14.68
36,41,0,885,894,9,3.65,8.56,14.63
36,44,0,639,653,14,1.01,7.68,14.59
36,44,1,928,942,14,3.45,8.3,14.41
37,30,0,860,868,8,9.74,11.38,13.64
37,31,0,801,809,8,3.92,8.75,14.15
37,32,0,781,783,2,14.12,14.34,14.6
37,33,0,489,497,8,4.83,9.22,14.11
37,33,1,844,849,5,9.51,11.15,13.29
37,34,0,535,544,9,7.81,10.61,14.7
37,34,1,713,726,13,6.15,9.79,14.73
37,34,2,905,918,13,5.9,9.65,14.83
37,35,0,589,595,6,8.14,10.91,14.2
37,36,0,557,557,0,14.78,14.78,14.78
37,36,1,888,923,35,7.74,11.14,14.89
37,36,2,1007,1015,8,7.16,10.26,14.99
37,38,0,661,668,7,1.8,7.22,12.7
37,38,1,902,909,7,2.37,7.68,13.66
37,39,0,461,467,6,9.38,11.31,13.66
37,39,1,548,553,5,11.24,12.64,14.73
37,39,2,888,894,6,9.47,11.37,14.29
37,39,3,973,980,7,3.77,8.02,12.95
37,40,0,556,568,12,3.23,8.53,14.7
37,41,0,547,558,11,13.46,14.06,14.99
37,41,1,798,806,8,7.05,10.58,14.92
37,41,2,891,895,4,11.26,12.28,13.5
37,42,0,629,630,1,14.76,14.85,14.94
37,43,0,579,614,35,0.47,7.67,14.01
37,44,0,698,708,10,3.94,8.41,14.09
37,44,1,886,909,23,6.25,9.71,14.99
37,44,2,921,932,11,0.78,7.31,13.86
37,44,3,1039,1044,5,13.83,14.15,14.58
37,188,0,778,782,4,12.5,13.49,14.53
38,30,0,791,804,13,0.95,7.95,14.99
38,30,1,826,836,10,1.98,7.68,14.49
38,31,0,601,608,7,5.09,9.31,14.69
38,31,1,876,880,4,12.27,13,13.96
38,32,0,477,514,37,8.2,10.78,14.86
38,32,1,756,765,9,2.02,7.93,14.39
38,32,2,1045,1050,5,12.27,13.16,14.34
38,33,0,450,462,12,4.21,8.02,13.37
38,33,1,574,583,9,9.32,11.38,14.73
38,33,2,733,742,9,1.51,7.78,14.57
38,34,0,487,491,4,12.65,13.45,14.99
38,34,1,903,907,4,12.91,13.71,14.67
38,34,2,1034,1047,13,7.68,10.37,14.53
38,35,0,872,879,7,0.83,7.19,13.62
38,36,0,616,624,8,6.07,9.5,14.31
38,36,1,760,798,38,5.38,9.35,14.94
38,36,2,902,909,7,7.95,10.31,13.56
38,37,0,661,668,7,1.8,7.22,12.7
38,37,1,902,909,7,2.37,7.68,13.66
38,40,0,610,619,9,12.31,13.34,14.87
38,40,1,1047,1051,4,6.84,10.26,13.74
38,41,0,872,881,9,3.92,8.72,14.76
38,42,0,501,508,7,12.31,13.45,14.96
38,43,0,492,493,1,14.74,14.84,14.94
38,43,1,861,866,5,10.56,12.18,14.28
38,44,0,546,556,10,8.65,11.1,14.76
38,44,1,560,574,14,13.02,13.71,14.97
38,44,2,905,916,11,0.95,7.94,14.96
39,30,0,590,595,5,4.78,8.49,14.47
39,30,1,768,772,4,4.71,9.65,14.85
39,31,0,541,551,10,8.3,10.82,14.15
39,31,1,594,660,66,7.61,10.12,14.71
39,31,2,663,672,9,3.26,7.53,13.92
39,31,3,780,792,12,2.9,8.22,14.44
39,31,4,899,911,12,2.47,7.99,14.88
39,31,5,1020,1031,11,3.97,8.21,13.47
39,32,0,626,633,7,9.08,11.13,14.16
39,32,1,727,736,9,5.05,8.78,13.42
39,33,0,503,512,9,5.91,9.46,14.03
39,33,1,1005,1014,9,3.83,8.14,13.2
39,34,0,564,580,16,6.16,10,14.35
39,34,1,838,844,6,10.23,11.75,13.79
39,34,2,1067,1069,2,10.78,12.47,14.16
39,35,0,529,537,8,4.22,8.98,14.83
39,36,0,576,586,10,3.23,8.55,14.68
39,36,1,987,993,6,11.18,12.54,14.25
39,37,0,461,467,6,9.38,11.31,13.66
39,37,1,548,553,5,11.24,12.64,14.73
39,37,2,888,894,6,9.47,11.37,14.29
39,37,3,973,980,7,3.77,8.02,12.95
39,38,0,1058,1069,11,8.22,10.1,13.86
39,40,0,517,531,14,4.16,8.45,13.75
39,40,1,1056,1066,10,11.93,13.07,14.89
39,41,0,552,558,6,9.32,11.63,14.43
39,41,1,651,659,8,7.49,10.08,13.38
39,41,2,787,788,1,14.82,14.89,14.95
39,41,3,895,906,11,3.3,8.06,13.58
39,42,0,729,744,15,3.23,8.21,14.21
39,43,0,736,745,9,5.97,9.62,14.69
39,44,0,782,795,13,9.39,11.47,14.68
39,44,1,882,895,13,3.27,8.38,14.79
40,30,0,859,870,11,13.58,14.05,14.86
40,30,1,922,933,11,7.45,10.39,14.87
40,31,0,586,600,14,1.78,7.58,14.04
40,32,0,674,689,15,11.61,12.8,14.94
40,33,0,653,661,8,9.2,11.38,14.63
40,33,1,816,830,14,3.61,8.38,14.74
40,33,2,912,920,8,10.22,11.73,13.84
40,34,0,656,659,3,14.13,14.36,14.6
40,34,1,999,1006,7,10.46,11.84,13.79
40,35,0,434,464,30,4.99,9.93,14.56
40,35,1,533,541,8,9.93,11.82,14.27
40,35,2,774,780,6,12.05,13.05,14.86
40,36,0,450,459,9,11.79,12.81,14.4
40,36,1,611,624,13,9.13,11.23,14.68
40,37,0,556,568,12,3.23,8.53,14.7
40,38,0,610,619,9,12.31,13.34,14.87
40,39,0,517,531,14,4.16,8.45,13.75
40,42,0,585,593,8,11.11,12.39,14.23
40,42,1,783,794,11,10.83,12.21,14.48
40,42,2,912,928,16,4.12,8.5,13.93
40,43,0,438,448,10,7.17,9.91,13.66
40,43,1,707,716,9,6.54,9.8,14.46
41,30,0,522,529,7,6.22,10.04,14.73
41,31,0,750,759,9,6.1,9.39,13.64
41,31,1,766,935,169,3.08,10.05,15
41,31,2,961,970,9,9.07,11.71,14.91
41,32,0,717,723,6,11.81,12.99,14.75
41,32,1,938,947,9,6.49,9.89,14.81
41,33,0,1012,1019,7,1.67,7.94,14.39
41,34,0,502,510,8,14.41,14.63,14.96
41,34,1,815,822,7,3.63,7.7,12.24
41,35,0,599,605,6,9.66,11.64,14.88
41,35,1,853,863,10,4.25,9.94,14.73
41,35,2,866,890,24,4,8.57,14.81
41,36,0,885,894,9,3.65,8.56,14.63
41,37,0,547,558,11,13.46,14.06,14.99
41,37,1,798,806,8,7.05,10.58,14.92
41,37,2,891,895,4,11.26,12.28,13.5
41,38,0,872,881,9,3.92,8.72,14.76
41,39,0,552,558,6,9.32,11.63,14.43
41,39,1,651,659,8,7.49,10.08,13.38
41,39,2,787,788,1,14.82,14.89,14.95
41,39,3,895,906,11,3.3,8.06,13.58
41,43,0,942,945,3,14.03,14.28,14.55
41,44,0,756,774,18,6.75,11.29,14.74
41,227,0,814,814,0,12.22,12.22,12.22
42,30,0,533,541,8,3.97,8.57,14.62
42,30,1,923,931,8,5.93,9.41,13.76
42,31,0,594,594,0,14.95,14.95,14.95
42,31,1,713,725,12,3.31,8.09,13.52
42,31,2,966,976,10,0.42,8.28,14.02
42,32,0,728,737,9,4.3,8.23,12.88
42,32,1,948,959,11,3.17,8.39,14.32
42,33,0,917,922,5,9.6,11.1,12.98
42,33,1,1027,1034,7,4.16,8.25,12.94
42,34,0,889,897,8,4.94,8.97,13.48
42,35,0,605,613,8,3.93,9.01,14.92
42,35,1,777,785,8,1.1,7.33,13.51
42,35,2,812,828,16,7.84,10.5,14.76
42,37,0,629,630,1,14.76,14.85,14.94
42,38,0,501,508,7,12.31,13.49,14.96
42,39,0,729,744,15,3.23,8.21,14.21
42,40,0,585,593,8,11.11,12.39,14.23
42,40,1,783,794,11,10.83,12.21,14.48
42,40,2,912,928,16,4.12,8.5,13.93
42,43,0,525,535,10,3.67,8.46,14.5
42,43,1,738,741,3,13.13,13.66,14.34
42,43,2,847,854,7,5.84,9.31,13.45
42,43,3,952,961,9,7.4,10.39,14.81
42,44,0,465,480,15,1.46,7.89,14.77
43,30,0,1020,1030,10,5.76,8.88,13.9
43,31,0,936,946,10,0.61,7.54,13.96
43,32,0,813,820,7,8.17,10.56,13.75
43,32,1,947,984,37,1.9,7.84,14.93
43,33,0,471,477,6,6.99,10.28,14.83
43,34,0,488,495,7,7.67,10.6,14.34
43,35,0,589,594,5,10.04,11.8,14.17
43,35,1,1010,1013,3,12.87,13.57,14.56
43,37,0,579,614,35,0.47,7.8,14.01
43,38,0,492,493,1,14.74,14.84,14.94
43,38,1,861,866,5,10.56,12.18,14.28
43,39,0,736,745,9,5.97,9.62,14.69
43,40,0,438,448,10,7.17,9.91,13.66
43,40,1,707,716,9,6.54,9.8,14.46
43,41,0,942,945,3,14.03,14.28,14.55
43,42,0,525,535,10,3.67,8.46,14.5
43,42,1,738,741,3,13.13,13.66,14.34
43,42,2,847,854,7,5.84,9.31,13.45
43,42,3,952,961,9,7.4,10.39,14.81
43,188,0,804,807,3,12.02,12.76,13.7
43,309,0,795,801,6,11.14,12.74,14.86
44,30,0,980,998,18,2.43,7.29,14.14
44,31,0,615,621,6,11.1,12.37,13.93
44,31,1,753,788,35,1.73,7.62,14.12
44,33,0,675,688,13,1.89,7.94,14.48
44,33,1,954,989,35,3.15,8.17,14.73
44,34,0,677,694,17,2.24,7.93,14.84
44,34,1,944,954,10,5.64,9.36,14.09
44,36,0,639,653,14,1.01,7.68,14.59
44,36,1,928,942,14,3.45,8.3,14.41
44,37,0,698,708,10,3.94,8.41,14.09
44,37,1,886,909,23,6.25,9.71,14.99
44,37,2,921,932,11,0.78,7.31,13.86
44,38,0,546,556,10,8.65,11.1,14.76
44,38,1,560,574,14,13.02,13.71,14.97
44,38,2,905,916,11,0.95,7.94,14.96
44,39,0,782,795,13,9.39,11.47,14.68
44,39,1,882,895,13,3.27,8.38,14.79
44,41,0,756,774,18,6.75,11.13,14.74
44,42,0,465,480,15,1.46,7.89,14.77
45,46,0,551,563,12,0.94,7.64,14.78
45,46,1,821,830,9,8.67,10.99,14.47
45,47,0,532,541,9,4.49,8.92,14.74
45,47,1,668,670,2,14.58,14.78,14.95
45,47,2,762,776,14,12.83,13.65,14.99
45,47,3,785,793,8,9.79,11.41,13.67
45,48,0,693,713,20,9.39,11.54,14.91
45,49,0,787,794,7,9.08,11.48,14.94
45,49,1,907,914,7,7.44,10.16,13.8
45,50,0,566,570,4,11.51,12.76,14.75
45,50,1,767,800,33,4.28,9.62,14.51
45,51,0,532,541,9,6.36,9.71,14.01
45,51,1,736,741,5,10.43,11.86,13.94
45,52,0,713,722,9,3.27,8.71,14.91
45,52,1,915,924,9,2.41,7.89,14.12
45,53,0,764,774,10,1.94,7.79,14.75
45,54,0,450,463,13,3.05,7.82,13.39
45,54,1,836,843,7,4.49,8.76,14.04
45,55,0,791,797,6,10.79,12.15,13.8
45,55,1,889,896,7,5.43,9.25,13.78
45,56,0,1019,1028,9,11.95,12.92,14.4
45,57,0,451,460,9,3.92,8.67,14.44
45,57,1,637,641,4,11.48,12.62,13.99
45,58,0,559,566,7,5.12,9.58,14.64
45,58,1,732,740,8,0.81,7.19,13.58
45,58,2,905,911,6,6.58,9.94,14.09
45,58,3,1017,1023,6,11.73,12.65,13.8
45,59,0,929,935,6,5.53,8.65,12.04
45,59,1,1014,1021,7,3.84,8.13,12.9
46,45,0,551,563,12,0.94,7.64,14.78
46,45,1,821,830,9,8.67,10.99,14.47
46,47,0,685,700,15,4.41,8.6,14.16
46,48,0,862,862,0,13.29,13.29,13.29
46,49,0,684,697,13,1.11,7.97,14.36
46,49,1,840,856,16,5.83,9.74,14.91
46,50,0,488,497,9,9.66,11.32,13.7
46,51,0,456,463,7,10.27,11.88,14.19
